country_region_winery 
"Italien,Brunello di Montalcino,Tenuta Corte Pavone"
"Sydafrika,Western Cape,The Drift"
"Frankrig,Côte-Rôtie,Vignobles Levet"
"Frankrig,Hermitage,Domaine des Remizières"
"Frankrig,Auxey-Duresses Premier Cru,Comte Armand"
"Italien,Puglia,Coppadoro"
"Frankrig,Côte de Nuits Villages,Domaine Denis Bachelet"
"Frankrig,Morey-Saint-Denis Premier Cru,Frédéric Magnien"
"Italien,Barolo,Benevelli Piero"
"Australien,Mornington Peninsula,Jane Eyre"
"Frankrig,Meursault,Domaine Buisson Battault"
"Australien,Barossa Valley,First Drop"
"Frankrig,Gevrey-Chambertin,Philippe et Vincent Lécheneaut"
"Italien,Barolo,Salvano"
"Italien,Amarone della Valpolicella Classico,Scriani"
"Frankrig,Chassagne-Montrachet 1er Cru 'Les Chaumes',Domaine Gabriel et Paul Jouard"
"Italien,Gattinara,Antoniolo"
"Frankrig,Hermitage,Ferraton Père & Fils"
"Frankrig,Alsace Grand Cru 'Sommerberg',Albert Boxler"
"USA,Alexander Valley,Ridge Vineyards"
"USA,Los Carneros,The Prisoner"
"Italien,Brunello di Montalcino,Antinori"
"Italien,Amarone della Valpolicella,Rocca Sveva"
"USA,Napa Valley,Forward Kidd"
"Frankrig,Cornas,Jean-Luc Colombo"
"USA,Californien,Au Bon Climat"
"Italien,Brunello di Montalcino,Cava d'Onice"
"Frankrig,Meursault,Maison Roche de Bellene"
"Italien,Amarone della Valpolicella Classico,Santa Sofia"
"Ungarn,Tokaj,Hétszölö"
"Ungarn,Tokaj,Château Pajzos"
"USA,Rutherford,Inglenook"
"Frankrig,Condrieu,M. Chapoutier"
"Frankrig,Saint-Émilion Grand Cru,Château Fleur Cardinale"
"Spanien,Jerez-Xérès-Sherry,Cooperatica San Francisco Javier"
"Frankrig,Gevrey-Chambertin,Domaine Thierry Mortet"
"Frankrig,Chablis Grand Cru 'Vaudesir',Domaine Raoul Gautherin & Fils"
"Italien,Bolgheri Superiore,Casa di Terra"
"Frankrig,Savigny-lès-Beaune,Jean Féry & Fils"
"Frankrig,Volnay,Domaine de Bellène"
"Frankrig,Gigondas,Moulin de la Gardette"
"Tyskland,Wiltingen,Egon Müller - Scharzhof"
"Frankrig,Savigny-lès-Beaune,Robert Ampeau et Fils"
"USA,Sonoma Coast,Anthill Farms"
"Italien,Bolgheri Superiore,I Greppi"
"Frankrig,Champagne,Castelnau"
"Frankrig,Champagne Premier Cru,Vilmart & Cie"
"Italien,Brunello di Montalcino,Gaja"
"USA,Willamette Valley,Domaine Serene"
"Frankrig,Champagne,Vincent Couche"
"Frankrig,Saint-Émilion Grand Cru,Château Valandraud"
"USA,Napa Valley,Newton"
"Italien,Brunello di Montalcino,La Gerla"
"Frankrig,Barsac,Château Climens"
"Italien,Curtefranca,Ca' del Bosco"
"Frankrig,Champagne,Philipponnat"
"Portugal,Douro,Quinta da Boavista"
"Italien,Barolo,Luigi Baudana"
"Frankrig,Saint-Émilion Grand Cru,Château La Couspaude"
"Italien,Amarone della Valpolicella Classico,Rubinelli Vajol"
"Frankrig,Champagne,Charles de Cazanove"
"Italien,Rosso di Montalcino,Poggio di Sotto"
"Italien,Brunello di Montalcino,La Fiorita"
"Frankrig,Chambolle-Musigny,Frédéric Magnien"
"Frankrig,Bourgogne,Lucien le Moine"
"Italien,Barolo,E. Pira & Figli"
"Italien,Barbaresco,Sottimano"
"Italien,Brunello di Montalcino,Belpoggio"
"Frankrig,Châteauneuf-du-Pape,Clos St. Antonin"
"Frankrig,Alsace Grand Cru 'Hengst',Josmeyer"
"Australien,Barossa Valley,Mitolo"
"Frankrig,Chablis Grand Cru 'Grenouilles',La Chablisienne"
"Italien,Brunello di Montalcino,Citille di Sopra"
"Italien,Vino Nobile di Montepulciano,Casale Daviddi"
"Frankrig,Saint-Émilion Grand Cru,Château La Fleur"
"Frankrig,Champagne Grand Cru 'Mailly',Mailly"
"Frankrig,Meursault,Domaine Faiveley"
"Frankrig,Bourgogne,Méo-Camuzet"
"Italien,Aglianico del Vulture Superiore,Elena Fucci"
"Frankrig,Nuits-Saint-Georges,Philippe et Vincent Lécheneaut"
"Frankrig,Châteauneuf-du-Pape,La Ferme du Mont"
"Frankrig,Hérault,Domaine Avéla"
"USA,Napa Valley,Acumen"
"Frankrig,Vosne-Romanée,René Cacheux"
"Portugal,Porto,Quinta do Vale Meão"
"Frankrig,Santenay 1er Cru 'Les Gravières',Domaine Bachey-Legros"
"Frankrig,Saint-Émilion Grand Cru,Château l'Arrosee"
"Italien,Barbaresco,La Ca' Növa"
"Grækenland,Santorini,Santo Wines"
"Frankrig,Chambolle-Musigny,Philippe et Vincent Lécheneaut"
"Frankrig,Gigondas,Famille Perrin"
"Frankrig,Pomerol,Jean-Louis Trocard"
"Frankrig,Saint-Romain,Domaine de Chassorney"
"Frankrig,Puligny-Montrachet,Domaine Michelot"
"Frankrig,Saint-Estèphe,Château La Croix de Marbuzet"
"Frankrig,Champagne,Henriet-Bazin"
"Frankrig,Fixin,Domaine Denis Mortet"
"Frankrig,Chambolle-Musigny,Michel Noëllat"
"Frankrig,Saint-Joseph,Paul Jaboulet Aîné"
"Frankrig,Bourgogne,Domaine Chantal Lescure"
"Portugal,Porto,Quinta Vale D. Maria"
"Østrig,Südburgenland,Weinbau Uwe Schiefer"
"Frankrig,Volnay 1er Cru 'Pitures dessus',Domaine Dublère"
"Italien,Amarone della Valpolicella Classico,Tedeschi"
"Frankrig,Chablis Grand Cru 'Valmur',Jean-Paul & Benoit Droin"
"Frankrig,Vougeot 1er Cru 'Les Petits Vougeots',Chauvenet-Chopin"
"Frankrig,Volnay 1er Cru 'Clos des Chênes',Domaine François Gaunoux"
"Frankrig,Champagne,Charles Heidsieck"
"Frankrig,Champagne Grand Cru 'Aÿ',Lallier"
"Frankrig,Beaune Premier Cru,Louis Jadot"
"Italien,Barbaresco,Ceretto"
"USA,Dry Creek Valley,Michael David Winery"
"Frankrig,Champagne Premier Cru,Georges Laval"
"Frankrig,Champagne,Pascal Doquet"
"Italien,Toscana,San Giusto a Rentennano"
"Frankrig,Champagne Premier Cru,Pascal Doquet"
"Frankrig,Champagne Grand Cru,Alfred Gratien"
"Italien,Verona,Fasoli Gino"
"Italien,Brunello di Montalcino,Casanuova delle Cerbaie"
"Frankrig,Côte-Rôtie,Domaine Duclaux"
"USA,Russian River Valley,Ramey"
"USA,Sonoma Coast,Peay"
"Italien,Amarone della Valpolicella Classico,Gamba"
"Italien,Sforzato della Valtellina,Società Agricola Fay"
"Frankrig,Pouilly-Vinzelles,Domaine Thibert"
"Italien,Barbera d'Asti,Hastae"
"Frankrig,Cornas,Cave de Tain"
"Italien,Brunello di Montalcino,Poggio Conte"
"Frankrig,Alsace Grand Cru 'Mambourg',Anne Marie et Marc Tempé"
"Frankrig,Champagne,Thienot"
"Italien,Gattinara,Nervi"
"Italien,Barolo,Ceretto"
"Frankrig,Champagne Grand Cru,Champagne de Saint-Gall"
"USA,Sonoma Coast,Joseph Phelps"
"Italien,Amarone della Valpolicella,Dal Cero"
"Italien,Barbera d'Alba,La Spinetta"
"Frankrig,Clos Vougeot Grand Cru,Domaine de la Vougeraie"
"Frankrig,Pessac-Léognan,Château Couhins-Lurton"
"Frankrig,Pommard,Domaine Cauvard"
"Italien,Brunello di Montalcino,Celestino Pecci"
"Frankrig,Nuits-Saint-Georges 1er Cru 'Les Poulettes',Domaine de la Poulette"
"Frankrig,Santenay 1er Cru 'Clos Rousseau',Prieur-Brunet"
"Frankrig,Champagne Grand Cru,Billecart-Salmon"
"Argentina,San Carlos,El Enemigo"
"USA,Napa Valley,Raymond"
"USA,Napa Valley,Turnbull"
"Italien,Barolo,Cavallotto"
"Frankrig,Pomerol,Château Petit-Village"
"Italien,Brunello di Montalcino,Lisini"
"Frankrig,Meursault,Rémi Jobard"
"Frankrig,Saint-Émilion Grand Cru,Château Magdelaine"
"Spanien,Amontillado Sherry,Equipo Navazos"
"Frankrig,Chambolle-Musigny,David Duband"
"Frankrig,Saint-Émilion Grand Cru,Clos Dubreuil"
"Frankrig,Vosne-Romanée,Seguin-Manuel"
"Frankrig,Alsace Grand Cru,Domaine Zind Humbrecht"
"Frankrig,Chassagne-Montrachet,Jean Marc Pillot"
"Frankrig,Alsace Grand Cru 'Altenberg de Bergheim',Marcel Deiss"
"Frankrig,Auxey-Duresses,Domaine de Chassorney"
"Frankrig,Lussac-Saint-Émilion,Château Saint Pierre"
"Frankrig,Marsannay,Domaine Denis Mortet"
"Frankrig,Chassagne-Montrachet 1er Cru 'Les Chaumes',Vincent Girardin"
"Frankrig,Vosne-Romanée,Gille"
"Italien,Toscana,Fuligni"
"Frankrig,Chablis,Château de Béru"
"Frankrig,Minervois,Khalkhal-Pamies"
"USA,Sta. Rita Hills,GoGi"
"Frankrig,Pommard,Domaine Launay-Horiot"
"Frankrig,Beaune,Emmanuel Giboulot"
"Frankrig,Santenay 1er Cru 'Les Gravières',Le Grappin"
"Frankrig,Champagne,Perrier-Jouët"
"Frankrig,Champagne,Larmandier-Bernier"
"Frankrig,Côte-Rôtie,Domaine Rostaing"
"Italien,Barolo,Conterno Fantino"
"USA,Santa Ynez Valley,Au Bon Climat"
"Frankrig,Morey-Saint-Denis,Louis Jadot"
"Frankrig,Chambolle-Musigny,Hudelot-Baillet"
"Frankrig,Beaune 1er Cru 'Les Grèves',Caroline Morey"
"Frankrig,Volnay,Domaine Henri Boillot"
"Frankrig,Gevrey-Chambertin 1er Cru 'Les Crobeaux',Lucien Boillot & Fils"
"Frankrig,Gevrey-Chambertin 1er Cru 'Estournelles St Jacques',Domaine Frédéric Esmonin"
"Frankrig,Volnay 1er Cru 'Santenots',Domaine Yvon Clerget"
"Frankrig,Gevrey-Chambertin,Gilbert et Christine Felettig"
"Frankrig,Champagne,Champagne Etienne Sandrin"
"Frankrig,Nuits-Saint-Georges Premier Cru,Domaine de la Vougeraie"
"Frankrig,Champagne,Ruinart"
"Frankrig,Champagne Premier Cru,Savart"
"USA,Sonoma Coast,Flowers"
"USA,Napa Valley,Shafer"
"Frankrig,Châteauneuf-du-Pape,Clos des Papes (Paul Avril)"
"Italien,Venezia Giulia,Gravner"
"USA,Oak Knoll District,Blackbird Vineyards"
"Italien,Barbaresco,Marchesi di Gresy"
"Italien,Barolo,Sandrone"
"Frankrig,Puligny-Montrachet,Chavy-Chouet"
"Frankrig,Chambolle-Musigny,Domaine Antonin Guyon"
"Frankrig,Alsace Grand Cru,Marcel Deiss"
"Italien,Barbaresco,Cascina delle Rose"
"Frankrig,Bourgogne Aligoté,Emmanuel Rouget"
"Frankrig,Chambolle-Musigny,Amiot-Servelle"
"USA,Coombsville,Farella Vineyards"
"Frankrig,Meursault,Buisson-Charles"
"Frankrig,Chassagne-Montrachet,Domaine Bachey-Legros"
"Frankrig,Champagne,Nicolas Maillart"
"Frankrig,Côte-Rôtie,Jean-Luc Colombo"
"Italien,Toscana,Casanova di Neri"
"USA,Russian River Valley,Paul Hobbs"
"Frankrig,Nuits-Saint-Georges 1er Cru 'Les Pruliers',David Duband"
"Frankrig,Volnay 1er Cru 'Clos des Chênes',Louis Jadot"
"Frankrig,Chambolle-Musigny,Domaine Arlaud"
"Frankrig,La Clape,Gérard Bertrand"
"Frankrig,Côte-Rôtie,Jean-Michel Gerin"
"Frankrig,Meursault,Domaine François Gaunoux"
"Frankrig,Chambolle-Musigny,Olivier Guyot"
"Frankrig,Champagne Grand Cru 'Cramant',Larmandier-Bernier"
"Frankrig,Beaune 1er Cru 'Aux Coucherias',Pierre Labet - François Labet"
"Frankrig,Bourgogne Hautes-Côtes de Beaune,Emmanuel Rouget"
"USA,Paso Robles,Austin Hope"
"Argentina,Mendoza,Catena Zapata"
"Frankrig,Châteauneuf-du-Pape,Le Vieux Donjon"
"Frankrig,Champagne,Bonnaire"
"Italien,Rosso Veronese,Fasoli Gino"
"Chile,Puente Alto,Almaviva"
"Spanien,Ribera del Duero,Dominio de Calogía"
"Italien,Barolo,Elio Altare"
"Italien,Brunello di Montalcino,Fattoria del Pino"
"Frankrig,Champagne,Poissinet"
"Frankrig,Champagne Grand Cru,Forget-Brimont"
"Frankrig,Champagne Grand Cru,Valentin Leflaive"
"Frankrig,Champagne Premier Cru,HATT et SÖNER"
"Italien,Toscana,Castello di Ama"
"Italien,Toscana,Capannelle"
"Italien,Campania,Joaquin"
"Grækenland,Santorini,Domaine Sigalas"
"USA,Anderson Valley,Anthill Farms"
"Frankrig,Savigny-lès-Beaune Premier Cru,Bouchard Père & Fils"
"Spanien,Ribera del Duero,Bodegas Arte y Parte"
"Italien,Amarone della Valpolicella Classico,Vantorosso"
"USA,Russian River Valley,Anthill Farms"
"Italien,Amarone della Valpolicella,Ottella"
"Frankrig,Nuits-Saint-Georges,Pascal Marchand-Tawse"
"Italien,Brunello di Montalcino,Sassetti Livio"
"Frankrig,Beaune 1er Cru 'Clos du Roi',Domaine Tawse"
"Frankrig,Gevrey-Chambertin,Michel Magnien"
"Frankrig,Savigny-lès-Beaune 1er Cru 'Aux Clous',Camille Giroud"
"Italien,Barolo,Garesio"
"Frankrig,Nuits-Saint-Georges,Louis Jadot"
"Portugal,Lissabon,Mula Velha"
"Frankrig,Pauillac,Château Pichon Longueville Comtesse de Lalande"
"Italien,Barolo,Pio Cesare"
"Argentina,Perdriel,Sottano"
"Spanien,Priorat,Clos Mogador"
"Frankrig,Gevrey-Chambertin,Louis Jadot"
"Frankrig,Margaux,Château Rauzan-Ségla"
"Frankrig,Champagne Grand Cru,Doyard"
"Italien,Amarone della Valpolicella Classico,Guerrieri Rizzardi"
"Frankrig,Meursault,Vincent Bouzereau"
"Portugal,Douro,Quinta Vale D. Maria"
"USA,Oakville,Robert Mondavi Winery"
"USA,Napa Valley,Alpha Omega"
"Frankrig,Pomerol,Château Latour à Pomerol"
"New Zealand,Central Otago,Cloudy Bay"
"Frankrig,Cornas,Paul Jaboulet Aîné"
"Frankrig,Vosne-Romanée,Michel Noëllat"
"Frankrig,Châteauneuf-du-Pape,Pierre Usseglio"
"USA,Santa Barbara County,Chanin"
"Spanien,Costers del Segre,Castell d'Encus"
"Frankrig,Meursault,Guy Bocard"
"Frankrig,Beaune,Domaine Faiveley"
"Italien,Amarone della Valpolicella Classico,Tenuta Santa Maria di Gaetano Bertani"
"New Zealand,Martinborough,Dry River"
"Italien,Brunello di Montalcino,Il Palazzone"
"Frankrig,Châteauneuf-du-Pape,Domaine de la Vieille Julienne"
"USA,Sonoma Coast,Sojourn"
"Frankrig,Gevrey-Chambertin,Huguenot"
"Frankrig,Bourgogne Hautes-Côtes de Nuits,Méo-Camuzet"
"Frankrig,Nuits-Saint-Georges,Domaine de l'Arlot"
"Frankrig,Moulin-à-Vent,Jules Desjourneys"
"Frankrig,Pommard,Parent"
"USA,North Coast,Pahlmeyer"
"Frankrig,Chassagne-Montrachet,Remoissenet Père & Fils"
"Frankrig,Santenay 1er Cru 'Les Gravières',Pierre-Yves Colin-Morey"
"Frankrig,Meursault,Chavy-Chouet"
"Frankrig,Blagny 1er Cru 'La Pièce sous le Bois',Benjamin Leroux"
"Italien,Colli Tortonesi,Borgogno"
"Portugal,Douro,Favaios"
"Frankrig,Saint-Julien,Château Langoa Barton"
"Frankrig,Fixin,Méo-Camuzet"
"Italien,Terrazze Retiche di Sondrio,Plozza"
"USA,Red Mountain,Betz Family Winery"
"Frankrig,Gevrey-Chambertin,René Bouvier"
"Frankrig,Beaune Premier Cru,Domaine Jacques Prieur"
"Frankrig,Savigny-lès-Beaune 1er Cru 'La Dominode',Domaine Pavelot - Jean-Marc et Hughes"
"Frankrig,Saint-Aubin Premier Cru,Domaine Bernard Moreau et Fils"
"Frankrig,Chambolle-Musigny,Michel Magnien"
"Frankrig,Champagne Premier Cru,Egly-Ouriet"
"Australien,Langhorne Creek,Mollydooker"
"Italien,Barolo,Gaja"
"Frankrig,Champagne,Pierre Gimonnet & Fils"
"Frankrig,Côte-Rôtie,Domaine Georges Vernay"
"Italien,Brunello di Montalcino,Salicutti"
"Frankrig,Côtes du Roussillon Villages,Domaine Gauby"
"Frankrig,Champagne,Marie-Courtin"
"Italien,Amarone della Valpolicella Classico,Terre di Bo"
"Italien,Barbaresco,Rivella Serafino"
"Frankrig,Chassagne-Montrachet,Vincent Bachelet"
"Frankrig,Saint-Émilion Grand Cru,Clos des Menuts"
"Italien,Chianti Classico,La Massa"
"Frankrig,Morey-Saint-Denis,Gérard Raphet"
"Frankrig,Aloxe-Corton 1er Cru 'Les Fournières',Domaine Antonin Guyon"
"USA,Russian River Valley,Inman Family"
"Frankrig,Meursault 1er Cru 'Porusot',Domaine Buisson Battault"
"USA,Russian River Valley,J. Rochioli"
"Frankrig,Pommard Premier Cru,Clos du Moulin Aux Moines"
"USA,Napa Valley,Darioush"
"Italien,Friuli-Venezia Giulia,Schiopetto"
"Italien,Sicilia,Giodo"
"Frankrig,Morey-Saint-Denis,Domaine Odoul-Coquard"
"Italien,Barolo,Mirafiore"
"USA,Santa Barbara County,Kunin"
"Italien,Cannonau di Sardegna,Tenute Dettori"
"Frankrig,Champagne Grand Cru,Collard Picard"
"Italien,Valpolicella Classico,Quintarelli Giuseppe"
"Portugal,Alentejo,Herdade do Rocim"
"Frankrig,Alsace Grand Cru 'Brand',Domaine Zind Humbrecht"
"Italien,Barolo,Elio Grasso"
"Italien,Amarone della Valpolicella,Trabucchi d'Illasi"
"Frankrig,Gevrey-Chambertin,Jean-Luc & Eric Burguet"
"Østrig,Weinland,Gut Oggau"
"Frankrig,Meursault,Albert Grivault"
"Frankrig,Meursault 1er Cru 'Perrières',Château de Meursault"
"Frankrig,Sancerre,François Cotat"
"Spanien,Vino de España,Micro Bio (MicroBio)"
"USA,Russian River Valley,Dehlinger"
"New Zealand,Canterbury,Pyramid Valley Vineyards"
"USA,Yountville,Elyse"
"Frankrig,Chassagne-Montrachet,Alex Gambal"
"Frankrig,Châteauneuf-du-Pape,Château de Beaucastel"
"Frankrig,Pernand-Vergelesses Premier Cru,Mongeard-Mugneret"
"Frankrig,Morey-Saint-Denis,Domaine Bruno Clair"
"Frankrig,Champagne Premier Cru,Larmandier-Bernier"
"Frankrig,Champagne Grand Cru,Marguet"
"Italien,Brunello di Montalcino,Podere le Ripi"
"Frankrig,Champagne Grand Cru 'Cramant',Bonnaire"
"Frankrig,Nuits-Saint-Georges 1er Cru 'Aux Thorey',Domaine de la Vougeraie"
"Frankrig,Côte-Rôtie,Christophe Semaska"
"Frankrig,Champagne Premier Cru,Bruno Michel"
"Frankrig,Chambolle-Musigny,Domaine de la Vougeraie"
"Frankrig,Beaune 1er Cru 'Sur les Grèves-Clos Sainte-Anne',Jaffelin"
"Italien,Barolo,Diego Pressenda - La Torricella"
"Italien,Rosso di Montalcino,Biondi-Santi"
"Frankrig,Pommard,Robert Ampeau et Fils"
"Frankrig,Gevrey-Chambertin Premier Cru,Domaine de la Vougeraie"
"Frankrig,Volnay Premier Cru,Domaine Antonin Guyon"
"Spanien,Ribera del Duero,Alión"
"USA,Napa Valley,Orin Swift"
"USA,Santa Cruz Mountains,Ridge Vineyards"
"USA,Napa Valley,Heitz Cellar"
"Spanien,Cream Sherry,Bodegas Tradición"
"USA,Yamhill-Carlton District,Résonance"
"Frankrig,Chablis Grand Cru 'Blanchot',Domaine Laroche"
"Frankrig,Champagne,Devavry"
"USA,Napa Valley,Hoopes Vineyard"
"USA,Walla Walla Valley,Spring Valley Vineyard"
"Italien,Barolo,Aldo Conterno"
"Frankrig,Gevrey-Chambertin,Louis Latour"
"USA,Snipes Mountain,K Vintners"
"USA,Napa Valley,PlumpJack"
"USA,Alexander Valley,Seghesio"
"Italien,Barolo,Abrigo Giovanni"
"Frankrig,Gevrey-Chambertin,Pascal Marchand-Tawse"
"Frankrig,Pernand-Vergelesses Premier Cru,Pierre-Yves Colin-Morey"
"Italien,Brunello di Montalcino,Melini"
"Frankrig,Gevrey-Chambertin,Dominique Laurent"
"Italien,Barbera d'Alba,Case Corini - Corino Lorenzo"
"Australien,Barossa Valley,Rusden"
"Frankrig,Santenay 1er Cru 'Clos des Mouches',David Moreau"
"Frankrig,Gevrey-Chambertin,Henri Rebourseau"
"Frankrig,Volnay,Domaine Michel Lafarge"
"Frankrig,Saint-Aubin Premier Cru,Pierre-Yves Colin-Morey"
"Frankrig,Beaune Premier Cru,Domaine de Montille"
"Frankrig,Pomerol,Château Bourgneuf (Vieux Château Bourgneuf)"
"Frankrig,Côte-Rôtie,Tardieu-Laurent"
"Portugal,Porto,Duff Gordon"
"Frankrig,Minervois,Château d'Agel"
"Frankrig,Puligny-Montrachet,Paul Pernot"
"Portugal,Porto,Gilberts"
"USA,Napa Valley,Carlisle"
"Frankrig,Nuits-Saint-Georges,François Confuron-Gindre"
"Frankrig,Gevrey-Chambertin,Serafin Père & Fils"
"Italien,Barolo,Voerzio Alberto"
"Frankrig,Nuits-Saint-Georges,Domaine Julien"
"Frankrig,Volnay 1er Cru 'Carelle sous la Chapelle',Chavy-Chouet"
"Frankrig,Hermitage,Cave de Tain"
"Italien,Rosso di Montalcino,Salvioni"
"Frankrig,Saint-Émilion Grand Cru,Château Laforge"
"Italien,Brunello di Montalcino,San Filippo"
"Italien,Toscana,Ghiaccio Forte"
"Frankrig,Puligny-Montrachet,Francois Carillon"
"Frankrig,Margaux,Château Boyd-Cantenac"
"Frankrig,Pouilly-Fumé,Didier Dagueneau (Louis-Benjamin Dagueneau)"
"Frankrig,Meursault,Domaine Jacques Prieur"
"Italien,Brunello di Montalcino,Il Marroneto"
"USA,Napa Valley,Mason Cellars"
"Frankrig,Morey-Saint-Denis,Hubert Lignier"
"Sydafrika,Stellenbosch,Môreson"
"Frankrig,Puligny-Montrachet,Benjamin Leroux"
"Frankrig,Chambolle-Musigny,Domaine Christian Clerget"
"Frankrig,Pomerol,Château Feytit-Clinet"
"Frankrig,Beaujolais,Yvon Métras"
"Frankrig,Meursault Premier Cru,Domaine Antonin Guyon"
"Frankrig,Puligny-Montrachet,Roux Père & Fils"
"Italien,Amarone della Valpolicella,Tenuta Chiccheri"
"Frankrig,Gevrey-Chambertin 1er Cru 'Cherbaudes',Lucien Boillot & Fils"
"Frankrig,Volnay,Domaine Réyane et Pascal Bouley"
"Frankrig,Pauillac,Château Pontet-Canet"
"USA,Suisun Valley,Caymus-Suisun"
"Italien,Trebbiano d'Abruzzo,Valentini"
"Frankrig,Gevrey-Chambertin,Benjamin Leroux"
"USA,Napa Valley,Ramey"
"Frankrig,Champagne Grand Cru,Besserat de Bellefon"
"Frankrig,Puligny-Montrachet,Etienne Sauzet"
"Italien,Bolgheri Superiore,Donna Olimpia"
"Italien,Barbera d'Alba,Giacomo Conterno"
"USA,Yamhill-Carlton District,Soter Vineyards"
"Frankrig,Saint-Émilion,Bertrand Ravache"
"Frankrig,Bordeaux,Château Lynch-Bages"
"Frankrig,Chassagne-Montrachet 1er Cru 'La Maltroie',Domaine Michel Niellon"
"Frankrig,Aloxe-Corton Premier Cru,Domaine Tollot-Beaut"
"Frankrig,Champagne,Jacques Copin"
"Frankrig,Nuits-Saint-Georges,Domaine Jean Grivot"
"Frankrig,Aloxe-Corton 1er Cru 'Les Valozières',Domaine Edmond Cornu & Fils"
"Argentina,Gualtallary,El Enemigo"
"Argentina,Tunuyán,El Enemigo"
"Frankrig,Champagne,Jacquesson"
"Frankrig,Champagne Grand Cru,De Sousa"
"Frankrig,Puligny-Montrachet,Bachelet-Monnot"
"USA,Oakville,Paradigm"
"Sydafrika,Swartland,Porseleinberg"
"USA,Sonoma Coast,Merry Edwards"
"Storbritannien,England,Windsor Great Park Vineyard"
"Italien,Brunello di Montalcino,Fuligni"
"Spanien,Ribera del Duero,Dominio de Es"
"Frankrig,Chassagne-Montrachet 1er Cru 'La Boudriotte',Domaine Blain-Gagnard"
"Frankrig,Côte-Rôtie,M. Chapoutier"
"Frankrig,Pomerol,Château Trotanoy"
"Frankrig,Alsace Grand Cru 'Schlossberg',Domaine Weinbach"
"Frankrig,Volnay 1er Cru 'Clos du Verseuil',Domaine Yvon Clerget"
"Frankrig,Beaune Premier Cru,Domaine Tollot-Beaut"
"Australien,Beechworth,M. Chapoutier"
"Frankrig,Nuits-Saint-Georges,Domaine Robert Chevillon"
"Frankrig,Puligny-Montrachet,Domaine de la Vougeraie"
"Frankrig,Bordeaux,Cos d'Estournel"
"Frankrig,Vosne-Romanée,Gilbert et Christine Felettig"
"Frankrig,Volnay,Domaine Marquis d'Angerville"
"Frankrig,Chassagne-Montrachet 1er Cru 'Clos Saint Jean',Domaine Blain-Gagnard"
"Frankrig,Pommard,Moillard-Grivot"
"Frankrig,Chambolle-Musigny 1er Cru 'Les Combottes',Gilbert et Christine Felettig"
"USA,Stags Leap District,Shafer"
"Frankrig,Champagne,Agrapart & Fils"
"USA,Napa Valley,Adaptation"
"Italien,Toscana,Il Borro"
"Italien,Toscana,Le Macchiole"
"Frankrig,Saint-Émilion Grand Cru,Château Canon"
"Frankrig,Sauternes,Château Lafaurie-Peyraguey"
"USA,Yamhill-Carlton District,Bergström"
"Frankrig,Champagne,Guy Michel & Fils"
"Italien,Barbaresco,Cigliuti"
"USA,Arroyo Grande Valley,Piedrasassi"
"Italien,Toscana,Castello del Terriccio"
"Frankrig,Puligny-Montrachet,Bouchard Père & Fils"
"Italien,Bolgheri Superiore,Giovanni Chiappini"
"Italien,Brunello di Montalcino,Le Ragnaie"
"Australien,Langhorne Creek,Noon"
"USA,Paso Robles,Law Estate Wines"
"Italien,Langhe,Elio Altare"
"Portugal,Alentejano,Herdade de Coelheiros"
"Frankrig,Côte-Rôtie,Pierre Jean Villa"
"Italien,Barbaresco,Barale Fratelli"
"Frankrig,Champagne Grand Cru,Marc Hébrart"
"Portugal,Porto,Quinta de Roriz"
"USA,Red Mountain,Col Solare"
"Frankrig,Savigny-lès-Beaune 1er Cru 'Les Vergelesses',Simon Bize & Fils"
"Frankrig,Saint-Émilion Grand Cru,Château Clos de Sarpe"
"Frankrig,Meursault,Philippe Bouzereau - Chateau de Citeaux"
"USA,Napa Valley,Arietta"
"Frankrig,Vosne-Romanée,A & Arlaud"
"Frankrig,Chambolle-Musigny,Louis Latour"
"Frankrig,Vosne-Romanée,Frédéric Magnien"
"Frankrig,Fleurie,F. Verpoix"
"Frankrig,Chablis Grand Cru 'Valmur',Domaine Jean Collet"
"Frankrig,Morey-Saint-Denis 1er Cru 'Clos des Ormes',Georges Lignier et Fils"
"Frankrig,Morey-Saint-Denis 1er Cru 'Les Milandes',Domaine Arlaud"
"USA,Napa Valley,Peirson Meyer"
"USA,Willamette Valley,Nicolas Jay"
"USA,Napa Valley,Argot"
"Frankrig,Meursault 1er Cru 'Les Gouttes d'Or',Domaine François Gaunoux"
"Frankrig,Saint-Émilion Grand Cru,Château La Clotte"
"Frankrig,Morey-Saint-Denis,Domaine Coquard Loison-Fleurot"
"Frankrig,Vosne-Romanée 1er Cru 'Les Rouges',G. Roblot Marchand & Fils"
"Frankrig,Puligny-Montrachet,Domaine Bachey-Legros"
"Frankrig,Pessac-Léognan,Château Branon"
"Frankrig,Beaune 1er Cru 'Les Aigrots',Domaine Michel Lafarge"
"USA,Paso Robles,Clos Solène"
"Frankrig,Morey-Saint-Denis,Michel Magnien"
"Frankrig,Chassagne-Montrachet 1er Cru 'Vigne Blanche',Château de La Maltroye"
"Italien,Barolo,Cascina Bretta Rossa"
"Italien,Bolgheri Superiore,Campo alle Comete"
"Frankrig,Hermitage,Domaine Philippe et Vincent Jaboulet"
"USA,Napa Valley,Joseph Phelps"
"Frankrig,Saint-Émilion Grand Cru,Clos Fourtet"
"Spanien,Jumilla,Xenysel"
"Frankrig,Champagne Grand Cru 'Oger',Franck Bonville"
